worker,time,sentence0,,,,,,,,,,,sentence1,,,,,,,,,,,sentence2,,,,,,,,,,,sentence3,,,,,,,,,,,sentence4,,,,,,,,,,,sentence5,,,,,,,,,,,sentence6,,,,,,,,,,,sentence7,,,,,,,,,,,sentence8,,,,,,,,,,,sentence9,,,,,,,,,,,sentence10,,,,,,,,,,,sentence11,,,,,,,,,,,sentence12,,,,,,,,,,,sentence13,,,,,,,,,,,sentence14,,,,,,,,,,,sentence15,,,,,,,,,,,sentence16,,,,,,,,,,,sentence17,,,,,,,,,,,sentence18,,,,,,,,,,,sentence19,,,,,,,,,,,sentence20,,,,,,,,,,,sentence21,,,,,,,,,,,sentence22,,,,,,,,,,,sentence23,,,,,,,,,,,sentence24,,,,,,,,,,,sentence25,,,,,,,,,,,sentence26,,,,,,,,,,,sentence27,,,,,,,,,,,sentence28,,,,,,,,,,,sentence29,,,,,,,,,,,sentence30,,,,,,,,,,,sentence31,,,,,,,,,,,sentence32,,,,,,,,,,,sentence33,,,,,,,,,,,sentence34,,,,,,,,,,,sentence35,,,,,,,,,,,sentence36,,,,,,,,,,,sentence37,,,,,,,,,,,sentence38,,,,,,,,,,,sentence39,,,,,,,,,,,sentence40,,,,,,,,,,,sentence41,,,,,,,,,,,sentence42,,,,,,,,,,,sentence43,,,,,,,,,,,sentence44,,,,,,,,,,,sentence45,,,,,,,,,,,sentence46,,,,,,,,,,,sentence47,,,,,,,,,,,sentence48,,,,,,,,,,,sentence49,,,,,,,,,,,sentence50,,,,,,,,,,,sentence51,,,,,,,,,,,sentence52,,,,,,,,,,,sentence53,,,,,,,,,,,sentence54,,,,,,,,,,,sentence55,,,,,,,,,,,sentence56,,,,,,,,,,,sentence57,,,,,,,,,,,sentence58,,,,,,,,,,,sentence59,,,,,,,,,,,sentence60,,,,,,,,,,,sentence61,,,,,,,,,,,sentence62,,,,,,,,,,end
seina_N,456,,,,ikari,,,,,,,,,,,,aware,,,iya,,,,,,,ikari,aware,,,iya,,,,,,,ikari,,,,iya,takaburi,,,,,,ikari,aware,,,,takaburi,,,,suki,yasu,,,,,,,,,,suki,yasu,,,,,,,,,,suki,yasu,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,suki,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,,,aware,,,,,,,,,yasu,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,yasu,,,,,,,,,,suki,,,,,,,,,,,,,,,,,,,,mu,,suki,yasu,,,,,,,,,,suki,yasu,,,,,,,,,,,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,,,,,,,,,,,,,,,,,iya,,,,,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,yasu,,,,,,,,,,suki,yasu,,,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,suki,,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,,,,,,,,odoroki,,,,,ikari,aware,,,iya,,,,,,,ikari,aware,,,,,,,,,,,aware,,,,,,,,,,ikari,aware,,,iya,,,,,,,ikari,,,,iya,takaburi,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,suki,,,,,,,,,,,,,ikari,,,,iya,takaburi,,,,,,,,,haji,,,,,,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,,,aware,,,,,,,,suki,yasu,,,,,,,,,,,,,aware,,,iya,,,,,,,ikari,,,,iya,takaburi,,,,,,ikari,aware,,,iya,,,,,,,,,,,iya,takaburi,,,,,,ikari,aware,,,iya,,,,,,,ikari,aware,,,,,,,,,,,aware,,,iya,,,,,,,,,,haji,,,,,,suki,yasu,,,,,,,,
tantei105,385,yorokobi,suki,,,,,,,,,,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,,,,,iya,,,,,,,,,,,iya,,,,yorokobi,suki,,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,ikari,,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,,,,,iya,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,yorokobi,suki,,,,,,,,,,,,,,,,,,,,mu,,,,,,,,iya,,,,,,yasu,,,,,,,,,,,,,,,,,,,mu,yorokobi,,yasu,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,yorokobi,suki,,,,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,,,,,,,,,,,yorokobi,,yasu,,,,,,,,,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,ikari,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,ikari,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,ikari,,,,,,,,,,,,,,,,,,mu,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,,,,iya,,,,,,,,,,,,,,mu,,,,,,,,,,,mu
chur,319,,suki,,,,,,,,,,,,,ikari,,,,,,,,,,,,,kowa,,,,,,,,,ikari,,,,,,,,,,,,aware,,,,,odoroki,,yorokobi,,,,,,,,,,,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,iya,,,,,,yasu,,aware,,,,,,,,,,ikari,,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,yorokobi,,,,,,,,takaburi,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,yorokobi,,yasu,,,,,,,,,,,,,,,,,,,mu,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,,,,,,,,,,,,,ikari,,,,iya,,,,,,,,,,,,,,mu,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,aware,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,kowa,haji,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,iya,,,,,,yasu,,,,,,,,,yorokobi,,,,,,,,,,,,,yasu,,,,,,,,,,suki,yasu,,,,,,,,,,,yasu,ikari,,,,,,,,,,yasu,,,,,,,,,,,,,aware,,,,,,,,,yasu,,,,,,,,,,,,,,kowa,,,,,,,,,,,kowa,,,,,,,,,,,kowa,,,,,,,,,,aware,,,,,,,,,,,,kowa,,,,,,,,,,aware,kowa,,,,,,,,,,aware,,,,,,,,,,,,,,,,,mu,yorokobi,suki,yasu,,,,,,,,
daisuke_fujii_shiga,421,yorokobi,,,,,,,,takaburi,,,,,,ikari,aware,,,,,,,,,,ikari,aware,,,,,,,,,,,,,,iya,takaburi,,,,,,ikari,,,,,takaburi,,,yorokobi,suki,,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,aware,,,,takaburi,,,,,yasu,,,,,,,,,,,,,aware,,,,,,,,,,,,,,,takaburi,,,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,,,,,,odoroki,,,,,,,,haji,,,,,,,,,,,,,,odoroki,,,,,,,,,,takaburi,,,,,,,,,,,,,mu,,,,,,,,,takaburi,,,,,,,,,,,,,mu,yorokobi,suki,,,,,,,,,,,,,,,,,,,,mu,,,,,,,,iya,,,,,,,,,,,,,,mu,yorokobi,suki,,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,yorokobi,suki,,,,,,,,,,yorokobi,suki,,,,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,,,,kowa,,,,,,,,,,,,,iya,,,,,,,ikari,,,,iya,,,,,,,,aware,,,,,,,,,,ikari,,,,,,,,,,,,,,,iya,takaburi,,,,,,,,,,,takaburi,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,,,,,takaburi,,,,,,ikari,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,iya,,,,,,,,,,,,,odoroki,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,,,,iya,takaburi,,,,,,,,,haji,,,,,yorokobi,suki,,,,,,,,,
uesaka_motoki,374,,,yasu,,,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,ikari,,,,,,,,,,,,aware,,,,,,,,suki,,,,,,,,,,,,,,aware,,,,,,,yorokobi,,,,,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,yasu,,,,,,,,,,,,,,kowa,,,,,,,,,,,kowa,,,,,,,,,,aware,,,,,,,,,,,,,,,takaburi,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,,,,,,odoroki,,,,,,aware,,,,,,,,,,,,,,,,odoroki,,,,,,aware,,,,,,,,,,,aware,,,,,,,,suki,,,,,,,,,,,,,,aware,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,,,iya,,,,,suki,,,aware,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,,,,,,,,,,,suki,yasu,,,,,,,,,,,yasu,,aware,,,,,,,,,,,aware,kowa,,,,,,,,yasu,,,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,yasu,,,,,,,,,,,,,aware,,,,,,,,,,ikari,aware,kowa,,,,,,,,,,aware,,,,,odoroki,,,,,,aware,,,,,,,,,,ikari,,,haji,iya,takaburi,,,,,,ikari,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,yorokobi,suki,,,,,,,,,,,,,ikari,,,,,,,,yorokobi,,,,,,,,takaburi,,,yorokobi,suki,,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,,,,,,iya,,odoroki,,yorokobi,suki,,,,,,,,,,,,yasu,,,,,,,odoroki,,,,,,aware,,,iya,,,,,,,,aware,,,iya,,,,,,,,,,,iya,,,,,,,,aware,,,iya,,,,,,,,aware,,,iya,,,,,,,,aware,,,,,,,,,,,,,haji,,,,,yorokobi,suki,,,,,,,,,
kobayashi_t,936,yorokobi,suki,yasu,,,,,,takaburi,,,,,,,aware,,,,,odoroki,,,,,ikari,aware,kowa,,,,,,,,,ikari,,,,,takaburi,,,,,,ikari,aware,kowa,,,takaburi,,,yorokobi,suki,yasu,,,,,,,,,,,yasu,,aware,,,,,,,,suki,yasu,,,,,,takaburi,,,,,,,aware,,,,,,,,,,ikari,aware,,,,,,,yorokobi,suki,,,,,,,takaburi,,,,,,,,,,,takaburi,,,,suki,,,aware,,,,,,,,suki,,,aware,,,,,,,,suki,,,aware,,,,,,,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,ikari,aware,,,,,,,yorokobi,,,,,,,,takaburi,odoroki,,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,takaburi,odoroki,,,,,,aware,,,,,,,,,yasu,,,,,,,,,,,yasu,,aware,,,,,,,,,,,,,haji,,takaburi,,,yorokobi,suki,,,,,,,takaburi,odoroki,,yorokobi,suki,,,,,,,takaburi,,,yorokobi,,,ikari,,,,,,,,,,yasu,,,,,,,,,yorokobi,suki,,,,,,,takaburi,odoroki,,yorokobi,,yasu,,,,,,takaburi,odoroki,,yorokobi,,yasu,,,,,,,,,yorokobi,,yasu,,,,,,,,,yorokobi,,yasu,,,,,,takaburi,odoroki,,,,,,,,haji,,takaburi,,,yorokobi,suki,,,,,,,takaburi,,,yorokobi,suki,,,,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,suki,yasu,,,,,,takaburi,,,,,,,,,,,,odoroki,,,,,,aware,,haji,,,,,,,,ikari,aware,,,,,odoroki,,,,,,aware,kowa,,,,,,,,,ikari,,,,iya,,,,,,,ikari,,,,iya,,,,,,,,,,,,takaburi,,,yorokobi,,yasu,,,,,,,,,yorokobi,suki,,,,,,,,,,,suki,yasu,,,,,,,,,,,,,,,,,takaburi,,,yorokobi,,yasu,,,,,,,,,,,,,,,,,takaburi,,,,,,,,,haji,,,odoroki,,,,,,,,,,,odoroki,,,,,,,,,iya,,,,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,,,,ikari,aware,,,,,,,,,,,aware,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,,,,,,,,,,
grey,594,,suki,,,,,,,,odoroki,,,,,,aware,,,,takaburi,odoroki,,,,,ikari,aware,,,iya,,,,,,,ikari,,,,iya,,,,,,,,aware,,,,,,,,suki,,,aware,,,,,,,,,,,aware,,,,,,,,suki,,,,,,,,,,,,,ikari,aware,,,,,,,,,,,aware,kowa,,,,,,,suki,,,,,,,,,,,,,ikari,aware,,,,,,,,,,,aware,,,,,,,,,yasu,,aware,,,,,,,,,yasu,,,,,,,,,,,,,,,haji,iya,,,,,,,,aware,,,,,,,,,,,,kowa,haji,,,,,,,,,,,haji,iya,,,,,,yasu,,,,,,,,,,,,,,,,,takaburi,odoroki,,,,,,aware,,,,,,,,,yasu,,,,,,,,,,suki,,,,,,,,,,,,,,aware,kowa,,iya,,,,yorokobi,suki,,,,,,,,,,yorokobi,suki,,,,,,,,,,,,,,,,haji,,,,,,,yasu,,,,,,,,,yorokobi,suki,,,,,,,takaburi,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,yasu,,aware,,,,,,,,,,ikari,,,,,,,,yorokobi,,,,,,,,,odoroki,,yorokobi,suki,,,,,,,,,,yorokobi,suki,,,,,,,,,,,,yasu,,,,,,,,,,,,,,,,,,odoroki,,,,,,aware,kowa,haji,iya,,,,,,,,aware,,,,,odoroki,,,,,,aware,,haji,iya,,,,,,,,,,,iya,takaburi,,,,,,,aware,,,,,,,,,,,aware,kowa,,,,,,,,yasu,,,,,,,,,,suki,yasu,,,,,,,,,,,,,,kowa,,iya,,,,,suki,,,,,,,takaburi,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,aware,,,iya,,,,,,,,aware,kowa,,iya,,,,,,,,aware,kowa,haji,iya,,,,,,,,aware,kowa,haji,iya,,,,,,,,,,,,,odoroki,,,,,,,,,,takaburi,odoroki,,,,,ikari,aware,,,,,,,,suki,,,,,,,,,,yorokobi,suki,,,,,,,,odoroki,
kanabunbun,629,yorokobi,,,,,,,,takaburi,,,,,,,aware,,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,yorokobi,,,,,,,,takaburi,,,yorokobi,suki,,,,,,,,,,,suki,,,aware,,,,,,,yorokobi,suki,,,,,,,,,,,,,,aware,,,,,,,,,,,,kowa,,,,,,yorokobi,,,,,,,,,,,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,takaburi,odoroki,,,,,,aware,,,,,,,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,,,,,,mu,yorokobi,suki,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,,,,,,mu,,,yasu,,,,,,,,,yorokobi,,,,,,,,,,,yorokobi,,yasu,,,,,,,,,,,,,,,,,,,mu,,,yasu,,,,,,,,,yorokobi,,,,,,,,takaburi,,,,,,,,,,,,,mu,yorokobi,suki,,,,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,,,,,odoroki,,,,,,aware,kowa,,,,,,,,,,,kowa,,,,,,,,,,aware,kowa,,,,,,,,,,,,,iya,,,,,,,,,,,iya,takaburi,,,,,,,,,,,,,mu,,,yasu,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,takaburi,,,,,,,,,,,,,mu,yorokobi,,yasu,,,,,,,,,,,,,,,,iya,,,,,,,,,,,,takaburi,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,kowa,,,takaburi,,,,,,,,,,,takaburi,,,,,,,,,,,takaburi,,,,,,,,,,,,,mu,yorokobi,,,,,,,,,,
goro73,792,yorokobi,suki,yasu,,,,,,,,,,,,ikari,aware,,,,,,,,,,ikari,,,,iya,,,,,,,ikari,,,,iya,takaburi,odoroki,,,,,ikari,aware,kowa,,,,odoroki,,yorokobi,suki,,,aware,,,,,,,,suki,,,aware,,,,,,,yorokobi,suki,,,,,,,,,,,suki,,,aware,,,,,,,,,,,aware,,,,,,,,suki,yasu,,,,,,,,,,,,ikari,,,,,,odoroki,,,,,,aware,,,,,,,,suki,,,aware,,,,,,,,,,,,,,,,,mu,,,,,aware,,haji,,,,,,,,,,,,,,,mu,,,,,,,,,takaburi,odoroki,,,,,,,,,,,odoroki,,,,yasu,,,,,iya,takaburi,,,yorokobi,,,,,,,,,odoroki,,,,,,,,haji,iya,,,,,,,,,,haji,iya,,,,,,,,,,haji,iya,,,,,suki,,,,,,,,,,yorokobi,suki,,,,,,,,odoroki,,yorokobi,suki,,,,,,,,,,,,,,,,,,,odoroki,,,suki,,,,,,,,,,yorokobi,suki,,,,,,,,odoroki,,,suki,yasu,,,,,,,odoroki,,,suki,,,,,,,,,,,,yasu,,,,,,,,,yorokobi,,yasu,,,,,,,,,,,,,,kowa,,,,,,,suki,,,,,,,,odoroki,,,suki,,,,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,kowa,,,,odoroki,,,,,,aware,kowa,,,,,,,,,ikari,aware,,,,,odoroki,,,,,,aware,,haji,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,,,kowa,,,,,,,,,,aware,,,,,,,,suki,,,aware,,,,,,,,,,,,,,,,,mu,yorokobi,,,,,kowa,,,,odoroki,,,suki,,,,,,,,,,,suki,,,,kowa,,,,,,,,,ikari,,,,,,odoroki,,,,,,,kowa,,,,,,,,,ikari,,,,iya,,,,,,,,,,,iya,takaburi,,,,,,,,,,iya,,,,,,,,,,,iya,,,,,,,ikari,aware,kowa,,iya,,,,,,,ikari,aware,kowa,,iya,,,,,,,,,,,,takaburi,,,,suki,,,,,,,,,,yorokobi,,,,,,,,,,
